Seq	JH1T	JH1O	JH1S	JH3T	JH3O	JH3S	JH4T	JH4O	JH4S	JH5T	JH5O	JH5S	JH6T	JH6O	JH6S	JH7T	JH7O	JH7S
Seq4952	0	3	189	0	3	63	0	0	44	0	0	1	0	0	0	0	12	474
Seq4953	2	56	23604	1	124	6658	0	2	3122	0	2	32	0	2	25	17	918	10803
Seq4954	0	0	9	0	0	8	0	0	2	0	0	0	0	0	0	0	0	5
Seq4955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq4956	0	0	43	0	0	8	0	0	4	0	0	0	0	0	1	0	3	8
Seq4957	0	2	37	0	0	7	0	0	6	0	0	0	0	0	0	0	4	3
Seq4958	0	0	26	0	0	2	0	0	2	0	0	3	0	1	0	0	0	2
Seq4959	0	0	78	0	0	13	0	0	11	0	0	1	0	0	0	0	3	12
Seq4960	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq4961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Seq4962	0	0	249	0	3	1965	0	0	151	0	1	0	0	2	0	0	5	445
Seq4963	0	0	17	0	0	5	0	0	0	0	0	0	0	1	0	0	0	2
Seq4964	0	0	25	1	0	146	0	0	3	0	0	0	0	0	0	0	0	36
Seq4965	0	0	19	0	0	10	0	0	2	0	0	0	0	0	0	0	0	3
Seq4966	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1
Seq4967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq4968	0	2	155	0	0	2070	0	0	117	0	0	0	0	0	1	0	7	528
Seq4969	0	0	605	1	0	11788	0	1	450	0	1	3	0	7	5	0	24	2910
Seq4970	0	0	0	2	1	2	0	0	0	1	1	0	0	3	2	0	0	1
Seq4971	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	10	8
Seq4972	0	0	7	0	0	0	0	0	1	0	4	0	0	0	0	0	16	7
Seq4973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq4974	0	0	2	0	0	1	0	0	0	0	4	0	0	0	3	0	18	16
Seq4975	0	0	27	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1
Seq4976	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
Seq4977	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq4978	0	1	791	0	6	321	0	1	171	0	0	2	0	3	0	0	0	20
Seq4979	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
Seq4980	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq4981	0	0	12	0	0	33	0	0	0	0	0	0	0	0	0	0	0	9
Seq4982	0	0	3	0	0	117	0	0	5	0	0	0	0	0	0	0	0	18
Seq4983	0	0	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Seq4984	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq4985	0	0	1	0	0	3	0	0	2	0	0	0	0	0	2	0	2	11
Seq4986	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	1	2
Seq4987	0	0	6	0	0	0	0	0	1	0	0	0	0	4	19	0	0	2
Seq4988	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq4989	0	0	3	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0
Seq4990	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
Seq4991	0	0	4	0	0	4	0	0	1	0	4	0	0	0	0	0	10	12
Seq4992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq4993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq4994	1	123	2270	1	555	1110	1	184	1807	6	245	59	2	90	46	7	1146	3331
Seq4995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
Seq4996	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
Seq4997	0	0	0	0	11	0	0	0	0	0	3	4	0	0	0	0	156	39
Seq4998	0	0	1	0	0	4	0	0	0	0	0	2	0	0	0	0	4	3
Seq4999	0	0	11	0	1	8	0	1	17	0	0	1	0	1	0	0	0	7
Seq5000	0	0	33	0	4	10	0	0	5	0	2	1	0	0	0	0	20	16
Seq5001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Seq5002	0	0	0	0	7	24	0	0	1	0	0	4	0	1	0	0	3	14
Seq5003	0	0	62	0	6	63	0	11	120	0	3	0	0	0	8	0	63	49
Seq5004	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	5
Seq5005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
Seq5006	1	45	1324	3	580	1694	0	716	11820	7	475	182	3	171	163	18	2045	3787
Seq5007	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq5008	0	0	677	0	35	186	0	3	56	0	5	6	0	50	9	0	63	2380
Seq5009	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Seq5010	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	7	23
Seq5011	0	5	14	0	0	1	0	0	1	0	7	12	0	0	0	1	164	248
Seq5012	1	0	35	0	1	45	0	14	62	0	2	1	0	0	1	3	83	61
Seq5013	0	0	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0	5
Seq5014	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq5015	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	1
Seq5016	0	4	176	0	5	165	0	52	1097	0	4	4	1	5	14	0	415	461
Seq5017	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0
Seq5018	0	0	3	0	2	0	0	1	5	0	0	0	0	0	0	0	0	0
Seq5019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq5020	0	0	1	0	1	6	0	0	0	0	0	0	0	0	3	0	7	28
Seq5021	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0
Seq5022	0	0	15	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3
Seq5023	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	6
Seq5024	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq5025	0	0	1649	0	17	237	0	0	226	0	1	1	0	0	0	0	7	106
Seq5026	0	0	16	0	0	40	0	0	1	0	0	0	0	0	0	0	1	22
Seq5027	0	0	29	0	9	12	0	0	15	0	0	0	0	0	0	0	0	2
Seq5028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq5029	0	0	1	0	0	3	0	0	3	0	1	8	0	0	0	0	164	187
Seq5030	0	0	507	0	25	106	0	0	56	0	0	0	0	0	0	0	10	42
Seq5031	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Seq5032	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5033	0	0	8	0	0	30	0	3	23	0	3	12	0	0	49	0	2	14
Seq5034	0	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5035	0	76	136	0	3	269	0	106	283	11	26	12	0	390	488	0	54	46
Seq5036	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq5037	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Seq5038	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
Seq5039	0	0	1	0	0	5	0	0	0	2	8	2	1	24	7	0	14	3
Seq5040	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0
Seq5041	0	1	2	0	0	2	0	0	2	2	0	0	0	6	0	0	7	1
Seq5042	0	0	2	0	0	5	0	0	0	1	3	0	1	6	2	0	12	7
Seq5043	1	371	172	0	0	3	0	387	511	18	86	16	1	792	362	0	103	21
Seq5044	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Seq5045	0	0	3	0	0	0	0	0	1	0	3	0	0	13	1	0	1	0
Seq5046	0	5	0	0	0	1	0	140	41	2	7	2	0	102	18	0	41	5
Seq5047	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Seq5048	0	9	4	0	0	3	0	208	141	4	9	1	0	113	136	0	88	27
Seq5049	0	0	0	0	0	2	0	0	11	1	6	1	0	27	3	0	0	0
Seq5050	0	0	1	0	0	1	0	0	5	0	0	0	1	8	5	0	1	0
Seq5051	0	133	136	0	0	2	0	0	14	0	1	2	0	25	14	0	3	12
Seq5052	0	84	38	0	0	0	0	13	91	0	20	0	0	63	33	0	4	2
Seq5053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq5054	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq5055	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq5056	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq5057	0	4	1	0	0	1	0	1	10	0	2	0	0	10	28	0	0	0
Seq5058	0	0	0	0	0	2	0	0	1	0	0	0	0	1	3	0	2	3
Seq5059	0	0	6	0	0	0	0	0	5	0	0	0	0	4	8	0	0	0
Seq5060	0	0	0	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0
Seq5061	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	2
Seq5062	0	0	0	0	0	2	0	1	24	0	0	0	0	5	9	0	0	2
Seq5063	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
Seq5064	0	10	19	0	0	0	0	0	50	0	1	1	0	9	35	0	0	0
Seq5065	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq5066	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq5067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq5068	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Seq5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq5070	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0
Seq5071	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq5072	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Seq5073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4
Seq5074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq5075	0	0	2	0	0	322	0	0	0	0	0	1	0	22	0	0	2	4
Seq5076	0	0	2	0	2	22	0	1	44	9	3	0	0	3	7	0	20	3
Seq5077	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq5078	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	3	0
Seq5079	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5080	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq5081	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Seq5082	0	1	1	0	0	30	0	1	50	0	3	0	0	6	18	0	2	5
Seq5083	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5084	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5085	0	7	19	0	3	16	0	4	13	5	4	5	1	2	4	0	1066	191
Seq5086	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5087	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq5088	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5089	0	3	66	0	13	493	0	0	272	2	56	255	0	12	2929	0	33	200
Seq5090	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	3
Seq5091	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
Seq5092	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	1
Seq5093	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq5094	0	0	0	0	0	0	0	0	8	0	1	1	0	0	154	0	0	1
Seq5095	0	0	14	0	0	4	0	0	7	0	0	1	0	0	0	0	0	2
Seq5096	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
Seq5097	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1
Seq5098	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5099	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5100	0	0	3	0	0	5	0	0	1	0	0	2	0	0	0	0	0	4
Seq5101	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	31	30
Seq5102	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	6	42
Seq5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq5104	0	0	0	0	0	4	0	0	0	0	0	2	0	0	10	0	1	6
Seq5105	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0
Seq5106	0	2	0	0	0	1	0	0	0	0	1	2	0	0	12	0	5	1
Seq5107	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1	4
Seq5108	0	0	0	0	0	2	0	0	24	0	1	0	0	0	6	0	0	2
Seq5109	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Seq5110	0	0	0	0	0	1	0	0	199	0	0	0	0	1	0	0	0	0
Seq5111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq5112	35	14	19	21	15	24	67	50	218	66	23	5	82	32	49	23	32	21
Seq5113	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq5114	0	0	0	0	0	24	0	0	4	0	0	10	0	0	3	0	0	0
Seq5115	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq5116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq5117	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1
Seq5118	0	0	0	0	0	7	0	0	1	0	0	3	0	0	7	0	0	0
Seq5119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
Seq5120	0	17	1603	2	340	10351	0	1	7469	4	1195	5762	6	763	38448	0	17	2393
Seq5121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2
Seq5122	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	2
Seq5123	0	0	128	0	4	347	0	0	165	1	210	238	1	48	2239	0	1	61
Seq5124	0	0	41	0	0	67	0	0	115	0	19	51	0	14	405	0	2	48
Seq5125	2	0	68	0	32	524	0	0	300	0	55	240	0	28	2014	0	0	107
Seq5126	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0
Seq5127	0	0	0	0	0	0	0	0	20	0	25	21	0	3	9	0	1	16
Seq5128	4	49	841	0	431	7384	0	1	2315	3	370	2260	1	736	7853	0	32	574
Seq5129	0	1	114	0	4	1220	0	0	819	0	14	301	0	14	2667	0	1	87
Seq5130	0	0	2	0	2	0	0	0	8	0	3	2	0	1	2	0	1	5
Seq5131	0	0	62	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0
Seq5132	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq5133	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5134	0	1	179	0	15	226	0	0	118	1	18	80	0	20	247	0	13	147
Seq5135	0	0	19	0	8	122	0	1	57	0	8	48	0	13	100	0	8	69
Seq5136	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5137	1	4	1901	0	219	2056	1	9	1735	7	306	492	1	305	1806	1	314	6898
Seq5138	0	0	1	0	1	25	0	0	4	0	0	2	0	0	4	0	0	28
Seq5139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq5140	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	1	0
Seq5141	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq5142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq5143	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
Seq5144	0	0	53	0	2	60	0	0	6	0	3	1	0	0	14	0	3	139
Seq5145	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Seq5146	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Seq5147	0	0	101	0	4	77	0	0	133	0	33	45	0	35	151	0	38	315
Seq5148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq5149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq5150	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5151	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5152	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3
Seq5153	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq5154	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	1	4
Seq5155	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq5157	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Seq5158	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5159	0	0	25	0	1	8	0	0	59	0	6	12	0	2	23	0	2	26
Seq5160	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	4
Seq5161	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Seq5162	0	0	3	0	0	1	0	0	1	0	0	1	0	0	2	0	1	1
Seq5163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq5164	0	0	5	0	0	1	0	0	8	0	3	0	0	2	2	0	0	11
Seq5165	0	0	9	0	0	1	0	0	0	0	2	1	0	0	7	0	5	13
Seq5166	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq5167	0	0	1	0	0	2	0	0	5	0	0	0	0	1	9	0	2	1
Seq5168	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	12
Seq5169	0	0	6	0	2	3	0	0	11	0	1	2	0	0	4	0	1	1
Seq5170	0	0	7	0	0	3	2	0	8	0	3	0	0	1	0	0	8	6
Seq5171	0	0	2	0	5	8	0	0	6	0	0	1	0	0	4	0	0	175
Seq5172	0	0	17	0	3	18	0	2	13	0	4	3	0	7	16	0	53	22
Seq5173	0	0	6	0	0	0	0	0	8	0	2	1	0	0	5	0	5	5
Seq5174	0	0	10	0	0	3	0	0	6	0	0	1	0	1	6	0	1	4
Seq5175	0	0	5	0	0	7	0	0	0	0	0	0	0	0	7	0	0	9
Seq5176	0	0	36	0	0	20	0	0	1	0	0	1	0	2	33	0	1	41
Seq5177	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	3	74
Seq5178	0	0	25	0	0	12	0	0	32	0	2	9	0	4	20	0	18	710
Seq5179	0	0	2	0	2	10	0	0	4	0	6	5	0	0	2	0	1	5
Seq5180	0	1	7	0	0	2	0	0	36	0	47	44	0	18	131	0	4	50
Seq5181	0	0	2	0	0	7	0	0	21	0	0	1	0	1	5	0	0	0
Seq5182	0	11	754	0	104	664	2	14	690	10	127	188	1	106	571	5	217	2086
Seq5183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
Seq5184	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	6
Seq5185	0	0	2	0	7	12	0	0	0	0	0	3	0	0	2	0	0	5
Seq5186	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3
Seq5187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq5188	0	0	0	0	0	4	0	0	1	0	0	2	0	0	0	0	0	0
Seq5189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq5190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq5191	0	0	0	0	0	2	0	0	2	0	0	3	0	1	19	0	32	34
Seq5192	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	0	1	7
Seq5193	0	1	6	0	0	1	0	0	8	0	4	3	0	4	8	0	2	6
Seq5194	0	0	48	0	1	53	1	1	14	1	38	15	0	21	32	0	20	84
Seq5195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq5196	0	0	5	0	2	10	0	0	2	0	0	1	0	0	8	0	0	21
Seq5197	0	0	2	0	3	6	0	1	13	1	1	3	0	1	7	0	10	26
Seq5198	0	2	611	0	198	441	3	8	462	3	90	124	0	66	374	1	142	1678
Seq5199	0	0	117	0	3	241	0	7	80	1	6	40	0	10	156	0	17	421
Seq5200	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	1	3
Seq5201	0	0	3	0	0	3	0	0	1	0	1	0	0	0	0	0	0	2
Seq5202	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0
Seq5203	0	1	97	0	25	75	0	4	65	1	9	16	0	6	36	0	21	227
Seq5204	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5205	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Seq5206	0	3	16	0	7	102	0	0	302	0	15	37	0	9	112	0	0	40
Seq5207	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	11
Seq5208	0	1	287	0	9	228	0	0	274	0	19	87	0	22	242	0	41	896
Seq5209	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
Seq5210	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	10
Seq5211	0	0	0	0	0	1	0	0	29	0	0	1	0	0	1	0	0	3
Seq5212	0	0	0	0	0	0	0	0	44	0	0	0	0	1	0	0	0	0
Seq5213	0	0	7	0	0	1	0	0	0	0	0	0	0	0	2	0	0	17
Seq5214	0	0	17	0	0	4	0	0	0	0	0	1	0	0	2	0	0	2
Seq5215	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
Seq5216	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Seq5217	0	0	20	0	0	3	0	0	4	0	0	0	0	0	0	0	0	10
Seq5218	0	1	342	0	5	316	0	1	216	0	17	81	0	32	193	0	22	943
Seq5219	0	0	1	0	0	4	0	0	8	0	1	2	0	2	0	0	5	4
Seq5220	0	0	67	0	9	78	0	0	110	0	38	42	0	18	160	0	14	143
Seq5221	0	0	8	0	0	8	0	0	12	0	0	0	0	0	3	0	4	17
Seq5222	0	0	31	0	0	24	0	1	3	0	1	3	0	1	2	0	3	82
Seq5223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq5224	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq5225	0	0	9	0	1	5	0	1	7	0	0	5	0	1	3	0	0	6
Seq5226	0	7	680	3	333	1588	0	7	913	2	334	762	1	398	1613	0	155	1439
Seq5227	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
Seq5228	0	0	0	0	0	2	0	0	0	0	0	3	0	0	9	0	0	4
Seq5229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq5230	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq5231	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Seq5232	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Seq5233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq5234	0	0	0	0	0	4	0	0	4	0	0	2	0	1	3	0	0	2
Seq5235	0	0	2	0	2	25	0	0	17	0	4	12	0	5	9	0	0	5
Seq5236	0	0	0	0	0	6	0	0	4	0	2	2	0	0	9	0	0	2
Seq5237	0	0	3	0	3	4	0	0	4	0	4	2	0	4	3	0	0	1
Seq5238	0	3	8	0	4	24	0	1	9	0	8	8	0	3	17	0	1	7
Seq5239	0	0	2	0	1	22	0	0	10	0	1	11	0	6	20	0	2	18
Seq5240	0	0	8	0	0	10	0	0	4	0	2	2	0	0	2	0	0	2
Seq5241	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
Seq5242	1	5	246	0	153	856	0	3	497	2	188	387	2	257	1027	3	227	705
Seq5243	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	15
Seq5244	0	0	26	0	3	81	0	0	31	0	5	20	0	6	45	0	19	88
Seq5245	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Seq5246	0	0	2	0	0	5	0	0	0	0	0	0	0	3	2	0	0	1
Seq5247	0	0	87	0	47	180	0	2	88	6	47	77	0	68	81	0	67	108
Seq5248	0	0	0	0	1	28	0	0	2	0	3	4	0	2	7	0	0	14
Seq5249	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
Seq5250	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Seq5251	0	0	550	0	62	4071	3	0	3353	15	304	2379	3	1039	8454	2	269	14454
Seq5252	2	0	22	0	1	268	1	0	135	0	12	107	0	60	476	0	15	694
Seq5253	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq5254	0	0	3	0	0	44	0	0	50	1	6	37	0	56	90	0	0	40
Seq5255	0	2	486	0	133	2141	0	0	1578	6	133	1281	5	427	5253	3	173	5038
Seq5256	0	0	0	0	0	1	0	0	3	0	1	0	0	0	2	0	0	3
Seq5257	0	0	298	0	9	464	0	1	299	3	42	292	1	63	1110	0	11	1034
Seq5258	0	0	44	0	1	121	0	0	187	0	4	74	0	22	228	0	2	107
Seq5259	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq5260	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0
Seq5261	0	0	5	0	1	62	0	0	71	0	2	54	0	13	140	0	17	119
Seq5262	0	0	2	1	0	17	0	1	4	0	0	4	0	11	14	0	3	60
Seq5263	0	0	1	0	0	8	0	0	2	0	0	1	0	19	8	0	0	0
Seq5264	0	0	0	0	0	7	0	0	3	0	0	4	0	0	5	0	0	3
Seq5265	0	0	0	0	0	3	0	0	0	0	0	0	0	2	2	0	0	0
Seq5266	0	0	20	0	5	35	0	0	43	0	3	29	0	3	38	0	1	22
Seq5267	0	10	1288	0	153	1097	0	14	664	1	87	553	0	144	2641	0	8	963
Seq5268	0	0	5	0	0	6	0	0	4	0	0	2	0	0	5	0	0	0
Seq5269	0	0	2	0	3	3	0	0	1	0	0	7	0	0	17	0	0	2
Seq5270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq5271	0	0	2	0	0	10	0	0	1	0	0	0	0	0	0	0	0	1
Seq5272	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1
Seq5273	0	0	12	0	0	4	0	0	3	0	0	3	0	3	8	0	0	9
Seq5274	0	0	0	0	0	4	0	1	5	0	0	5	0	0	0	0	0	0
Seq5275	0	0	83	0	12	90	0	0	86	0	35	52	0	31	197	0	0	33
Seq5276	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0
Seq5277	0	0	1	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0
Seq5278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq5279	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	2
Seq5280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
